Seed,H1_max,H1_avg,H1_count,height_max,total_steps,stopping_time,max_value,odd_steps,max_consecutive_odds,sum_of_values,peak_ratio
4142,1.0,0.4269523173570633,32,44,126,1,13984,45,1,160921.0,3.376146788990826
4143,0.41421353816986084,0.41421353816986084,16,35,64,29,41956,21,1,526265.0,10.12696113927106
4144,1.0,0.42723101509941946,45,49,126,1,9232,45,1,114105.0,2.227799227799228
4145,1.0,0.46746685288169165,11,14,38,3,12436,11,1,72689.0,3.000241254523522
4146,0.41421353816986084,0.41421353816986084,10,18,38,1,7000,11,1,63311.0,1.688374336710082
4147,0.41421353816986084,0.41421353816986084,10,19,38,6,18664,11,1,97013.0,4.500602845430431
4148,0.5857864618301392,0.41811292279850354,44,50,126,1,9232,45,1,118003.0,2.2256509161041467
4149,0.5857864618301392,0.41811292279850354,44,50,126,3,12448,45,1,133565.0,3.000241021932996
4150,1.2360680103302002,0.4593693288889798,22,30,95,1,95956,33,1,1010923.0,23.121927710843373
4151,1.2360680103302002,0.4556063463290532,24,33,95,8,95956,33,1,1071905.0,23.116357504215852
4152,0.41421353816986084,0.41421353816986084,17,29,64,1,4152,21,1,36463.0,1.0
4153,0.41421353816986084,0.41421353816986084,20,27,64,3,14020,21,1,106685.0,3.3758728629906094
4154,0.41421353816986084,0.41421353816986084,19,30,64,1,6232,21,1,44257.0,1.5002407318247473
4155,0.5857864618301392,0.42493684589862823,16,23,64,11,21040,21,1,140669.0,5.063778580024067
4156,0.41421353816986084,0.41421353816986084,16,32,64,1,10528,21,1,61981.0,2.5332050048123196
4157,0.41421353816986084,0.41421353816986084,17,33,64,3,12472,21,1,77573.0,3.00024055809478
4158,1.0,0.4592740352337177,13,24,51,1,31588,16,1,268860.0,7.596921596921597
4159,0.41421353816986084,0.41421353816986084,11,19,51,21,94768,16,1,524472.0,22.78624669391681
4160,0.41421353816986084,0.41421353816986084,8,12,33,1,4160,9,1,9355.0,1.0
4161,0.41421353816986084,0.41421353816986084,20,29,64,3,12484,21,1,75431.0,3.0002403268445086
4162,0.41421353816986084,0.41421353816986084,15,38,64,1,6244,21,1,57973.0,1.5002402691013936
4163,0.41421353816986084,0.41421353816986084,15,37,64,6,18736,21,1,91805.0,4.500600528465049
4164,0.41421353816986084,0.4091236659458705,35,55,126,1,9232,45,1,121115.0,2.217098943323727
4165,0.41421353816986084,0.4091236659458705,35,55,126,3,12496,45,1,136737.0,3.0002400960384152
4166,0.41421353816986084,0.40926505128542584,36,52,126,1,9376,45,1,138049.0,2.2506000960153623
4167,0.41421353816986084,0.41421353816986084,37,48,113,32,60100,40,1,700206.0,14.422846172306215
4168,1.0,0.44951657815413043,33,49,126,1,9232,45,1,124593.0,2.214971209213052
4169,1.142524242401123,0.4433646784272305,43,60,157,3,26728,57,1,350299.0,6.411129767330295
4170,1.0,0.44847825344871073,34,48,126,1,9232,45,1,132417.0,2.2139088729016785
4171,0.41421353816986084,0.4091236659458705,35,55,126,8,18772,45,1,186159.0,4.500599376648286
4172,1.0,0.4249409311696103,38,47,126,1,9232,45,1,133081.0,2.2128475551294344
4173,1.0,0.4249409311696103,38,47,126,3,12520,45,1,148733.0,3.0002396357536543
4174,0.41421353816986084,0.41421353816986084,41,42,113,1,15856,40,1,407990.0,3.798754192620987
4175,0.41421353816986084,0.41421353816986084,41,44,113,13,42280,40,1,510432.0,10.12694610778443
4176,0.41421353816986084,0.41421353816986084,9,11,33,1,4176,9,1,10367.0,1.0
4177,1.0,0.41906648874282837,34,47,126,3,12532,45,1,173871.0,3.0002394062724442
4178,0.5857864618301392,0.42493684589862823,16,30,64,1,23812,21,1,193875.0,5.699377692675921
4179,0.5857864618301392,0.4243060630910537,17,32,64,6,23812,21,1,227837.0,5.698013878918402
4180,0.41421353816986084,0.41421353816986084,8,12,33,1,4180,9,1,14295.0,1.0
4181,0.41421353816986084,0.41421353816986084,7,14,33,3,12544,9,1,29977.0,3.000239177230328
4182,0.41421353816986084,0.41421353816986084,10,10,38,1,9412,11,1,61583.0,2.250597800095648
4183,0.41421353816986084,0.41421353816986084,8,14,38,8,28240,11,1,123035.0,6.7511355486492945
4184,1.0,0.4262029774048749,34,55,126,1,9232,45,1,120895.0,2.2065009560229445
4185,0.41421353816986084,0.41421353816986084,11,15,38,3,14128,11,1,84409.0,3.3758661887694146
4186,1.0,0.4262029774048749,34,55,126,1,9232,45,1,128749.0,2.2054467271858575
4187,0.41421353816986084,0.41421353816986084,13,28,64,24,80512,21,1,500873.0,19.229042273704323
4188,1.0,0.4269523173570633,32,52,126,1,9232,45,1,136293.0,2.2043935052531043
4189,1.0,0.4265662937453299,33,53,126,3,12568,45,1,152005.0,3.000238720458343
4190,1.0,0.4415350766742931,34,34,108,1,21220,38,1,337238.0,5.064439140811456
4191,1.0,0.46302907665570575,36,35,108,13,63664,38,1,501970.0,15.19064662371749
4192,0.41421353816986084,0.41421353816986084,8,14,33,1,4192,9,1,10489.0,1.0
4193,0.41421353816986084,0.41421353816986084,19,30,64,3,15928,21,1,202755.0,3.798712139279752
4194,0.41421353816986084,0.41421353816986084,16,32,64,1,6292,21,1,47887.0,1.5002384358607534
4195,0.41421353816986084,0.41421353816986084,14,34,64,6,18880,21,1,81979.0,4.500595947556615
4196,0.41421353816986084,0.41421353816986084,15,38,64,1,4196,21,1,43151.0,1.0
4197,0.41421353816986084,0.41421353816986084,15,38,64,3,12592,21,1,58893.0,3.0002382654276865
4198,0.41421353816986084,0.41421353816986084,15,37,64,1,9448,21,1,60215.0,2.250595521676989
4199,0.41421353816986084,0.41421353816986084,19,27,64,21,71764,21,1,508267.0,17.0907358894975
4200,0.41421353816986084,0.41421353816986084,7,15,33,1,4200,9,1,12475.0,1.0
4201,0.5857864618301392,0.42646874700273785,14,31,64,3,31912,21,1,186211.0,7.596286598428946
4202,0.41421353816986084,0.41421353816986084,7,15,33,1,6304,9,1,20359.0,1.5002379819133747
4203,1.0,0.4683106371334621,14,25,64,8,26944,21,1,230075.0,6.41065905305734
4204,0.41421353816986084,0.41421353816986084,19,34,95,1,45520,33,1,349011.0,10.82778306374881
4205,0.41421353816986084,0.41421353816986084,20,35,95,3,45520,33,1,364783.0,10.825208085612367
4206,0.41421353816986084,0.41421353816986084,22,37,95,1,45520,33,1,379915.0,10.8226343319068
4207,0.5857864618301392,0.41957519203424454,32,38,108,57,345544,38,1,3365412.0,82.13548847159495
4208,0.41421353816986084,0.41421353816986084,22,37,82,1,9232,28,1,102274.0,2.193916349809886
4209,0.41421353816986084,0.41421353816986084,7,15,33,3,12628,9,1,45713.0,3.00023758612497
4210,1.0,0.4249409311696103,38,51,126,1,9232,45,1,155757.0,2.192874109263658
4211,1.0,0.42523086071014404,37,53,126,6,18952,45,1,189979.0,4.500593683210639
4212,0.41421353816986084,0.41421353816986084,24,38,82,1,9232,28,1,106232.0,2.191832858499525
4213,0.41421353816986084,0.41421353816986084,22,39,82,3,12640,28,1,122034.0,3.0002373605506767
4214,3.242640495300293,0.5228558263263187,37,72,157,1,21688,57,1,409459.0,5.146654010441386
4215,2.605551242828369,0.5214692644170813,37,70,157,8,28456,57,1,471381.0,6.751126927639383
4216,0.41421353816986084,0.406116014177149,22,35,82,1,9232,28,1,115240.0,2.189753320683112
4217,0.41421353816986084,0.4069078185341575,11,20,56,3,40552,18,1,348422.0,9.61631491581693
4218,0.8218544721603394,0.438347448905309,24,36,82,1,9232,28,1,123154.0,2.188715030820294
4219,2.605551242828369,0.484012600852222,41,68,157,13,21688,57,1,505219.0,5.1405546337994785
4220,2.605551242828369,0.5117661261558533,50,53,170,1,250504,62,1,4443086.0,59.36113744075829
4221,2.605551242828369,0.5222103328120952,49,53,170,3,250504,62,1,4458918.0,59.347074153044304
4222,2.605551242828369,0.5180923626536414,42,53,170,1,250504,62,1,4572860.0,59.333017527238276
4223,2.242640495300293,0.45733131431951757,41,62,157,21,144340,57,1,1245327.0,34.179493251243194
4224,0.41421353816986084,0.41421353816986084,9,16,33,1,4224,9,1,9223.0,1.0
4225,0.41421353816986084,0.41421353816986084,20,19,56,3,12676,18,1,160278.0,3.0002366863905325
4226,0.41421353816986084,0.41421353816986084,19,38,82,1,9232,28,1,127620.0,2.1845716990061526
4227,0.41421353816986084,0.41421353816986084,18,41,82,6,19024,28,1,161972.0,4.500591436006624
4228,0.41421353816986084,0.41421353816986084,22,41,82,1,9232,28,1,118764.0,2.1835383159886472
4229,0.41421353816986084,0.41421353816986084,20,43,82,3,12688,28,1,134626.0,3.0002364625206903
4230,0.41421353816986084,0.41421353816986084,18,42,82,1,9520,28,1,135958.0,2.2505910165484635
4231,0.41421353816986084,0.41421353816986084,6,17,38,11,28564,11,1,180551.0,6.751122666036398
4232,0.41421353816986084,0.41421353816986084,6,14,33,1,4232,9,1,14119.0,1.0
4233,4.0,0.4746692407698858,63,70,201,3,695464,74,1,4552066.0,164.29577132057642
4234,0.41421353816986084,0.41421353816986084,6,16,33,1,6352,9,1,22063.0,1.5002361832782238
4235,0.41421353816986084,0.3993680775165558,12,19,56,8,19060,18,1,217748.0,4.5005903187721366
4236,0.41421353816986084,0.41421353816986084,4,13,33,1,4768,9,1,22737.0,1.125590179414542
4237,0.41421353816986084,0.41421353816986084,5,14,33,3,12712,9,1,38629.0,3.0002360160490915
4238,0.41421353816986084,0.41421353816986084,29,30,82,1,14308,28,1,225554.0,3.376120811703634
4239,1.0,0.4386213074127833,24,29,82,11,42928,28,1,329566.0,10.12691672564284
4240,0.6055512428283691,0.4172961711883545,36,42,126,1,9232,45,1,122157.0,2.177358490566038
4241,0.41421353816986084,0.41421353816986084,16,44,108,3,39364,38,1,607290.0,9.281773166705966
4242,0.41421353816986084,0.41421353816986084,19,45,108,1,39364,38,1,608142.0,9.27958510136728
4243,0.41421353816986084,0.41421353816986084,17,47,108,6,39364,38,1,642624.0,9.277398067405137
4244,0.6055512428283691,0.4124821628843035,35,43,126,1,9232,45,1,126145.0,2.175306314797361
4245,0.6055512428283691,0.4124312400817871,34,45,126,3,12736,45,1,142067.0,3.000235571260306
4246,1.0,0.5404401024182638,6,14,33,1,9556,9,1,47257.0,2.250588789448893
4247,0.41421353816986084,0.41421353816986084,4,16,33,8,28672,9,1,109649.0,6.751118436543442
4248,0.6055512428283691,0.4124821628843035,35,47,126,1,9232,45,1,126493.0,2.1732580037664784
4249,1.0,0.4249409311696103,38,49,126,3,14344,45,1,194765.0,3.3758531419157447
4250,0.6055512428283691,0.4124821628843035,35,47,126,1,9232,45,1,134467.0,2.1722352941176473
4251,2.0,0.4940935102376071,22,31,82,21,48436,28,1,478330.0,11.39402493530934
4252,1.0,0.4376449966430664,25,26,77,1,8080,26,1,85328.0,1.9002822201317027
4253,1.0,0.43674378670178926,26,27,77,3,12760,26,1,101280.0,3.0002351281448387
4254,0.41421353816986084,0.41421353816986084,28,33,77,1,21544,26,1,137532.0,5.064409967089798
4255,1.0,0.42752686684781854,44,66,201,114,6810136,74,1,83092220.0,1600.5019976498238
4256,0.41421353816986084,0.41421353816986084,9,15,33,1,4256,9,1,9787.0,1.0
4257,0.41421353816986084,0.3944195906321208,9,11,38,3,18196,11,1,166773.0,4.2743716232088325
4258,1.8377223014831543,0.45429914488511924,34,46,126,1,9232,45,1,147313.0,2.1681540629403475
4259,1.8377223014831543,0.4568044953048229,32,46,126,6,19168,45,1,181925.0,4.500586992251702
4260,1.0,0.4435028612613678,20,33,77,1,12148,26,1,115724.0,2.851643192488263
4261,1.0,0.4435028612613678,20,35,77,3,12784,26,1,131706.0,3.0002346866932643
4262,1.0,0.44084019552577625,22,35,77,1,12148,26,1,133048.0,2.8503050211168466
4263,1.0,0.42167323050291644,46,45,126,88,599056,45,1,7790443.0,140.52451325357728
4264,0.41421353816986084,0.41421353816986084,9,16,33,1,4264,9,1,11803.0,1.0
4265,1.2360680103302002,0.45033817074515603,55,59,170,3,138400,62,1,1312776.0,32.45017584994138
4266,0.41421353816986084,0.41421353816986084,8,17,33,1,6400,9,1,19807.0,1.5002344116268167
4267,0.6055512428283691,0.4123772310488152,33,48,126,8,19204,45,1,227121.0,4.500585891727209
4268,0.41421353816986084,0.41421353816986084,14,24,64,1,4804,21,1,61075.0,1.1255857544517338
4269,0.41421353816986084,0.41421353816986084,14,26,64,3,12808,21,1,77087.0,3.0002342468962286
4270,0.41421353816986084,0.41421353816986084,12,27,64,1,14416,21,1,92449.0,3.376112412177986
4271,2.0,0.45605542830058504,56,65,170,13,43252,62,1,557728.0,10.126902364785764
4272,0.41421353816986084,0.41421353816986084,5,11,25,1,4272,6,1,14388.0,1.0
4273,0.41421353816986084,0.41421353816986084,13,26,64,3,12820,21,1,82425.0,3.000234027615259
4274,0.5857864618301392,0.42741145537449765,13,26,64,1,7216,21,1,72757.0,1.6883481516144128
4275,0.41421353816986084,0.41421353816986084,12,29,64,6,19240,21,1,107499.0,4.500584795321638
4276,0.41421353816986084,0.41421353816986084,6,13,25,1,4276,6,1,18406.0,1.0
4277,0.41421353816986084,0.41421353816986084,6,13,25,3,12832,6,1,34448.0,3.000233808744447
4278,0.41421353816986084,0.41421353816986084,22,33,77,1,61720,26,1,473240.0,14.427302477793361
4279,0.41421353816986084,0.41421353816986084,23,38,77,8,61720,26,1,536102.0,14.423930824959102
4280,0.41421353816986084,0.41421353816986084,5,9,25,1,4280,6,1,22274.0,1.0
4281,0.6055512428283691,0.4088230678013393,35,44,126,3,14452,45,1,216929.0,3.3758467647745856
4282,0.41421353816986084,0.41421353816986084,6,10,25,1,6424,6,1,30308.0,1.5002335357309668
4283,0.6055512428283691,0.40717804793155554,33,53,126,11,21688,45,1,290933.0,5.063740368900303
4284,1.2360680103302002,0.4253119682443553,58,66,170,1,10852,62,1,269764.0,2.5331465919701213
4285,1.2360680103302002,0.42494202057520547,60,67,170,3,12856,62,1,285836.0,3.000233372228705
4286,1.2360680103302002,0.42124982465777483,57,71,170,1,32560,62,1,354018.0,7.59682687820812
4287,1.2360680103302002,0.45746903670461553,38,49,126,24,97684,45,1,733211.0,22.786097504082107
4288,0.41421353816986084,0.41421353816986084,6,18,33,1,4288,9,1,9901.0,1.0
4289,1.0,0.4421081315903437,21,40,77,3,12868,26,1,127122.0,3.0002331545814873
4290,1.0,0.44084019552577625,22,37,77,1,8152,26,1,117054.0,1.9002331002331003
4291,1.0,0.4435028612613678,20,41,77,6,19312,26,1,151926.0,4.5005826147751105
4292,0.41421353816986084,0.41421353816986084,4,10,25,1,4292,6,1,21578.0,1.0
4293,0.41421353816986084,0.41421353816986084,4,12,25,3,12880,6,1,37680.0,3.0002329373398555
4294,0.41421353816986084,0.41421353816986084,2,12,25,1,9664,6,1,39032.0,2.2505822077317186
4295,1.0,0.43968251477117126,23,35,77,13,28996,26,1,265024.0,6.751105937136205
4296,0.41421353816986084,0.41421353816986084,5,13,25,1,4296,6,1,19166.0,1.0
4297,0.41421353816986084,0.41421353816986084,4,12,25,3,21760,6,1,107068.0,5.063998138235979
4298,0.41421353816986084,0.41421353816986084,4,15,25,1,6448,6,1,27230.0,1.500232666356445
4299,0.41421353816986084,0.41421353816986084,12,26,64,8,19348,21,1,166527.0,4.500581530588509
4300,0.41421353816986084,0.41421353816986084,3,14,25,1,4840,6,1,27914.0,1.1255813953488372
4301,0.41421353816986084,0.41421353816986084,3,16,25,3,12904,6,1,44046.0,3.0002325040688214
4302,1.0,0.4475621815883752,33,37,108,1,176740,38,1,2260992.0,41.08321710832171
4303,0.5857864618301392,0.4185028612613678,40,37,108,68,176740,38,1,2366574.0,41.07366953288403
4304,0.41421353816986084,0.41421353816986084,5,21,33,1,4304,9,1,10943.0,1.0
4305,0.41421353816986084,0.41421353816986084,15,33,77,3,39364,26,1,355614.0,9.143786295005807
4306,0.41421353816986084,0.41421353816986084,11,32,77,1,39364,26,1,372386.0,9.141662796098467
4307,0.41421353816986084,0.41421353816986084,12,34,77,6,39364,26,1,407388.0,9.13954028325981
4308,0.41421353816986084,0.41421353816986084,5,19,33,1,4308,9,1,14991.0,1.0
4309,0.41421353816986084,0.41421353816986084,5,21,33,3,12928,9,1,31153.0,3.000232072406591
4310,1.2360680103302002,0.43969109654426575,48,61,170,1,1276936,62,1,14110536.0,296.27285382830627
4311,1.2360680103302002,0.4280643281729325,46,62,170,8,1276936,62,1,14173868.0,296.2041289723962
4312,0.41421353816986084,0.41421353816986084,12,19,51,1,9232,16,1,63018.0,2.1410018552875694
4313,0.41421353816986084,0.41421353816986084,12,21,51,3,14560,16,1,92880.0,3.375840482262926
4314,0.41421353816986084,0.41421353816986084,12,21,51,1,9232,16,1,71112.0,2.1400092721372275
4315,0.9130287170410156,0.43084071079889935,30,59,126,13,32776,45,1,344987.0,7.595828505214368
4316,0.41421353816986084,0.41421353816986084,12,25,51,1,9232,16,1,78886.0,2.139017608897127
4317,0.41421353816986084,0.41421353816986084,12,25,51,3,12952,16,1,95078.0,3.0002316423442204
4318,1.2360680103302002,0.4302967642292832,33,52,126,1,41524,45,1,481903.0,9.616489115331172
4319,0.41421353816986084,0.41421353816986084,36,58,126,26,65608,45,1,651665.0,15.190553368835378
4320,0.41421353816986084,0.41421353816986084,13,12,46,1,4320,14,1,14260.0,1.0
4321,1.0,0.42837932649648414,53,77,170,3,83104,62,1,609988.0,19.232585049757002
4322,0.41421353816986084,0.41421353816986084,5,20,33,1,6484,9,1,28039.0,1.5002313743637206
4323,0.41421353816986084,0.41421353816986084,5,19,33,6,19456,9,1,63171.0,4.50057830210502
4324,1.0,0.4276836278826691,43,50,139,1,9232,50,1,136970.0,2.1350601295097134
4325,1.0,0.41995092332363126,40,52,139,3,12976,50,1,153192.0,3.000231213872832
4326,1.0,0.4249409311696103,38,54,139,1,9736,50,1,154554.0,2.250577901063338
4327,1.0,0.41772418326519906,47,65,170,19,49300,62,1,599350.0,11.393575225329327
4328,0.41421353816986084,0.41421353816986084,15,13,46,1,4328,14,1,16306.0,1.0
4329,0.41421353816986084,0.41421353816986084,10,24,51,3,32884,16,1,266642.0,7.596211596211596
4330,0.41421353816986084,0.41421353816986084,13,13,46,1,6496,14,1,24430.0,1.500230946882217
4331,0.41421353816986084,0.41421353816986084,40,53,126,8,24676,45,1,418059.0,5.697529438928654
4332,1.0,0.4334644812804002,39,46,139,1,9232,50,1,148136.0,2.131117266851339
4333,1.0,0.4329832077026367,40,47,139,3,13000,50,1,164388.0,3.000230786983614
4334,1.0,0.4257056681733382,38,49,139,1,14632,50,1,179980.0,3.376095985233041
4335,0.41421353816986084,0.3993680775165558,12,24,64,26,166696,21,1,1081869.0,38.45351787773933
4336,1.0,0.4724719524383545,13,17,46,1,4336,14,1,20962.0,1.0
4337,0.41421353816986084,0.41421353816986084,15,13,46,3,13012,14,1,50554.0,3.0002305741295827
4338,0.9262096881866455,0.44116070396021795,19,23,77,1,13912,26,1,182230.0,3.207007837713232
4339,0.41421353816986084,0.41421353816986084,18,26,77,6,19528,26,1,217492.0,4.500576169624337
4340,0.41421353816986084,0.41421353816986084,18,15,46,1,4340,14,1,25040.0,1.0
4341,1.0,0.45326596895853677,15,16,46,3,13024,14,1,41322.0,3.0002303616678185
4342,0.41421353816986084,0.41421353816986084,8,19,51,1,10996,16,1,118408.0,2.5324735145094426
4343,0.41421353816986084,0.41421353816986084,10,22,51,8,29320,16,1,182210.0,6.751093714022565
4344,1.0,0.4425971780504499,35,61,139,1,9232,50,1,167320.0,2.125230202578269
4345,0.41421353816986084,0.41421353816986084,8,28,51,3,20896,16,1,205924.0,4.8092059838895285
4346,1.0,0.4249409311696103,38,60,139,1,9232,50,1,175474.0,2.1242521859180856
4347,0.41421353816986084,0.4085707331812659,43,79,183,81,225988,67,1,3771325.0,51.987117552334944
4348,1.0,0.4189278330121722,35,52,139,1,24784,50,1,234178.0,5.700091996320147
4349,1.0,0.4187968803776635,36,53,139,3,24784,50,1,250490.0,5.698781329041159
4350,0.41421353816986084,0.41421353816986084,16,28,77,1,74356,26,1,690774.0,17.093333333333334
4351,0.41421353816986084,0.41421353816986084,14,28,77,32,223072,26,1,1319646.0,51.26913353252126
4352,0.41421353816986084,0.41421353816986084,4,11,20,1,4352,4,1,8884.0,1.0
4353,0.41421353816986084,0.41042320779029356,47,57,139,3,13060,50,1,177328.0,3.000229726625316
4354,0.41421353816986084,0.4102547486623128,45,60,139,1,9232,50,1,158790.0,2.120349104271934
4355,0.41421353816986084,0.41034080930378125,46,58,139,6,19600,50,1,194182.0,4.500574052812858
